"site_id","time","temp"
"AQ","2026-02-24T01:00:00.000000",2.63889169692993
"AQ","2026-02-24T02:00:00.000000",2.59916973114014
"AQ","2026-02-24T03:00:00.000000",2.57688093185425
"AQ","2026-02-24T04:00:00.000000",2.60689473152161
"AQ","2026-02-24T05:00:00.000000",2.67795896530151
"AQ","2026-02-24T06:00:00.000000",2.73344898223877
"AQ","2026-02-24T07:00:00.000000",2.78193140029907
"AQ","2026-02-24T08:00:00.000000",2.80725049972534
"AQ","2026-02-24T09:00:00.000000",2.81477761268616
"AQ","2026-02-24T10:00:00.000000",2.78944563865662
"AQ","2026-02-24T11:00:00.000000",2.71604323387146
"AQ","2026-02-24T12:00:00.000000",2.61277151107788
"AQ","2026-02-24T13:00:00.000000",2.50878310203552
"AQ","2026-02-24T14:00:00.000000",2.43889164924622
"AQ","2026-02-24T15:00:00.000000",2.40109014511108
"AQ","2026-02-24T16:00:00.000000",2.38948345184326
"AQ","2026-02-24T17:00:00.000000",2.41849684715271
"AQ","2026-02-24T18:00:00.000000",2.50437116622925
"AQ","2026-02-24T19:00:00.000000",2.61278891563416
"AQ","2026-02-24T20:00:00.000000",2.69476771354675
"AQ","2026-02-24T21:00:00.000000",2.74356293678284
"AQ","2026-02-24T22:00:00.000000",2.75629544258118
"AQ","2026-02-24T23:00:00.000000",2.73699522018433
"AQ","2026-02-25T00:00:00.000000",2.68359351158142
"AQ","2026-02-25T01:00:00.000000",2.62952160835266
"AQ","2026-02-25T02:00:00.000000",2.56920599937439
"AQ","2026-02-25T03:00:00.000000",2.52853679656982
"AQ","2026-02-25T04:00:00.000000",2.45902943611145
"AQ","2026-02-25T05:00:00.000000",2.47012209892273
"AQ","2026-02-25T06:00:00.000000",2.58147931098938
"AQ","2026-02-25T07:00:00.000000",2.70818638801575
"AQ","2026-02-25T08:00:00.000000",2.80959510803223
"AQ","2026-02-25T09:00:00.000000",2.87116432189941
"AQ","2026-02-25T10:00:00.000000",2.90371441841125
"AQ","2026-02-25T11:00:00.000000",2.91661953926086
"AQ","2026-02-25T12:00:00.000000",2.91075396537781
"AQ","2026-02-25T13:00:00.000000",2.8983473777771
"AQ","2026-02-25T14:00:00.000000",2.82219076156616
"AQ","2026-02-25T15:00:00.000000",2.58872961997986
"AQ","2026-02-25T16:00:00.000000",2.55169153213501
"AQ","2026-02-25T17:00:00.000000",2.54978203773499
"AQ","2026-02-25T18:00:00.000000",2.59060072898865
"AQ","2026-02-25T19:00:00.000000",2.70586919784546
"AQ","2026-02-25T20:00:00.000000",2.79187631607056
"AQ","2026-02-25T21:00:00.000000",2.83038187026978
"AQ","2026-02-25T22:00:00.000000",2.84787487983704
"AQ","2026-02-25T23:00:00.000000",2.85669589042664
"AQ","2026-02-26T00:00:00.000000",2.85783958435059
"AQ","2026-02-26T01:00:00.000000",2.85328602790833
"AQ","2026-02-26T02:00:00.000000",2.84616136550903
"AQ","2026-02-26T03:00:00.000000",2.84335660934448
"AQ","2026-02-26T04:00:00.000000",2.83918857574463
"AQ","2026-02-26T05:00:00.000000",2.81258797645569
"AQ","2026-02-26T06:00:00.000000",2.77247881889343
"AQ","2026-02-26T07:00:00.000000",2.8086051940918
"AQ","2026-02-26T08:00:00.000000",2.9006199836731
"AQ","2026-02-26T09:00:00.000000",2.964350938797
"AQ","2026-02-26T10:00:00.000000",3.00726628303528
"AQ","2026-02-26T11:00:00.000000",3.04005241394043
"AQ","2026-02-26T12:00:00.000000",3.06340098381042
"AQ","2026-02-26T13:00:00.000000",3.07416009902954
"AQ","2026-02-26T14:00:00.000000",3.07697772979736
"AQ","2026-02-26T15:00:00.000000",3.07592391967773
"AQ","2026-02-26T16:00:00.000000",3.06953954696655
"AQ","2026-02-26T17:00:00.000000",3.05110692977905
"AQ","2026-02-26T18:00:00.000000",3.01311373710632
"AQ","2026-02-26T19:00:00.000000",2.98314189910889
"AQ","2026-02-26T20:00:00.000000",2.99902439117432
"AQ","2026-02-26T21:00:00.000000",3.07471132278442
"AQ","2026-02-26T22:00:00.000000",3.1242048740387
"AQ","2026-02-26T23:00:00.000000",3.15483927726746
"AQ","2026-02-27T00:00:00.000000",3.1651771068573
"AQ","2026-02-27T01:00:00.000000",3.15848708152771
"AQ","2026-02-27T02:00:00.000000",3.1440212726593
"AQ","2026-02-27T03:00:00.000000",3.13434410095215
"AQ","2026-02-27T04:00:00.000000",3.10298228263855
"AQ","2026-02-27T05:00:00.000000",3.08402132987976
"AQ","2026-02-27T06:00:00.000000",3.06519269943237
"AQ","2026-02-27T07:00:00.000000",3.05294871330261
"AQ","2026-02-27T08:00:00.000000",3.04715800285339
"AQ","2026-02-27T09:00:00.000000",3.05579566955566
"AQ","2026-02-27T10:00:00.000000",3.05692458152771
"AQ","2026-02-27T11:00:00.000000",3.05211400985718
"AQ","2026-02-27T12:00:00.000000",3.05311727523804
"AQ","2026-02-27T13:00:00.000000",3.05085706710815
"AQ","2026-02-27T14:00:00.000000",3.03835844993591
"AQ","2026-02-27T15:00:00.000000",3.0145115852356
"AQ","2026-02-27T16:00:00.000000",2.98154282569885
"AQ","2026-02-27T17:00:00.000000",2.95508909225464
"AQ","2026-02-27T18:00:00.000000",2.95641207695007
"AQ","2026-02-27T19:00:00.000000",2.94646906852722
"AQ","2026-02-27T20:00:00.000000",2.95063018798828
"AQ","2026-02-27T21:00:00.000000",2.98179268836975
"AQ","2026-02-27T22:00:00.000000",3.01762223243713
"AQ","2026-02-27T23:00:00.000000",3.04575562477112
"AQ","2026-02-28T00:00:00.000000",3.06305766105652
"AQ","2026-02-28T01:00:00.000000",3.07290625572205
"AQ","2026-02-28T02:00:00.000000",3.07554841041565
"AQ","2026-02-28T03:00:00.000000",3.07362365722656
"AQ","2026-02-28T04:00:00.000000",3.07086682319641
"AQ","2026-02-28T05:00:00.000000",3.06813859939575
"AQ","2026-02-28T06:00:00.000000",3.06321477890015
"AQ","2026-02-28T07:00:00.000000",3.04374289512634
"AQ","2026-02-28T08:00:00.000000",3.0139377117157
"AQ","2026-02-28T09:00:00.000000",3.01579070091248
"AQ","2026-02-28T10:00:00.000000",3.04558992385864
"AQ","2026-02-28T11:00:00.000000",3.06389784812927
"AQ","2026-02-28T12:00:00.000000",3.07098460197449
"AQ","2026-02-28T13:00:00.000000",3.07501769065857
"AQ","2026-02-28T14:00:00.000000",3.07762169837952
"AQ","2026-02-28T15:00:00.000000",3.07762408256531
"AQ","2026-02-28T16:00:00.000000",3.07524728775024
"AQ","2026-02-28T17:00:00.000000",3.072585105896
"AQ","2026-02-28T18:00:00.000000",3.06967759132385
"AQ","2026-02-28T19:00:00.000000",3.06748557090759
"AQ","2026-02-28T20:00:00.000000",3.05702948570251
"AQ","2026-02-28T21:00:00.000000",3.03677797317505
"AQ","2026-02-28T22:00:00.000000",3.02823424339294
"AQ","2026-02-28T23:00:00.000000",3.02324461936951
"AQ","2026-03-01T00:00:00.000000",3.01823925971985
"AQ","2026-03-01T01:00:00.000000",3.01609754562378
"AQ","2026-03-01T02:00:00.000000",3.01701092720032
"AQ","2026-03-01T03:00:00.000000",3.0203902721405
"AQ","2026-03-01T04:00:00.000000",3.02177548408508
"AQ","2026-03-01T05:00:00.000000",3.01825594902039
"AQ","2026-03-01T06:00:00.000000",3.01259565353394
"AQ","2026-03-01T07:00:00.000000",3.00617814064026
"AQ","2026-03-01T08:00:00.000000",2.99941062927246
"AQ","2026-03-01T09:00:00.000000",2.98231792449951
"AQ","2026-03-01T10:00:00.000000",2.9588143825531
"AQ","2026-03-01T11:00:00.000000",2.95276927947998
"AQ","2026-03-01T12:00:00.000000",2.95670771598816
"AQ","2026-03-01T13:00:00.000000",2.96085810661316
"AQ","2026-03-01T14:00:00.000000",2.96605134010315
"AQ","2026-03-01T15:00:00.000000",2.97022104263306
"AQ","2026-03-01T16:00:00.000000",2.96699333190918
"AQ","2026-03-01T17:00:00.000000",2.95815491676331
"AQ","2026-03-01T18:00:00.000000",2.94872045516968
"AQ","2026-03-01T19:00:00.000000",2.93807435035706
"AQ","2026-03-01T20:00:00.000000",2.9312264919281
"AQ","2026-03-01T21:00:00.000000",2.93316912651062
"AQ","2026-03-01T22:00:00.000000",2.94479608535767
"AQ","2026-03-01T23:00:00.000000",2.96192169189453
"AQ","2026-03-02T00:00:00.000000",2.98537802696228
"AQ","2026-03-02T01:00:00.000000",2.99931883811951
"AQ","2026-03-02T02:00:00.000000",3.00408887863159
"AQ","2026-03-02T03:00:00.000000",3.00102472305298
"AQ","2026-03-02T04:00:00.000000",2.99504590034485
"AQ","2026-03-02T05:00:00.000000",2.98293304443359
"AQ","2026-03-02T06:00:00.000000",2.95677161216736
"AQ","2026-03-02T07:00:00.000000",2.91808342933655
"AQ","2026-03-02T08:00:00.000000",2.88390731811523
"AQ","2026-03-02T09:00:00.000000",2.86602210998535
"AQ","2026-03-02T10:00:00.000000",2.85201096534729
"AQ","2026-03-02T11:00:00.000000",2.87443876266479
"AQ","2026-03-02T12:00:00.000000",2.89486598968506
"AQ","2026-03-02T13:00:00.000000",2.9006621837616
"AQ","2026-03-02T14:00:00.000000",2.90219211578369
"AQ","2026-03-02T15:00:00.000000",2.90380311012268
"AQ","2026-03-02T16:00:00.000000",2.90513825416565
"AQ","2026-03-02T17:00:00.000000",2.90366458892822
"AQ","2026-03-02T18:00:00.000000",2.90257334709167
"AQ","2026-03-02T19:00:00.000000",2.91469526290894
"AQ","2026-03-02T20:00:00.000000",2.91198182106018
"AQ","2026-03-02T21:00:00.000000",2.90900564193726
"AQ","2026-03-02T22:00:00.000000",2.91246199607849
"AQ","2026-03-02T23:00:00.000000",2.91557741165161
"AQ","2026-03-03T00:00:00.000000",2.92412757873535
"AQ","2026-03-03T01:00:00.000000",2.93924498558044
"AQ","2026-03-03T02:00:00.000000",2.94573450088501
"AQ","2026-03-03T03:00:00.000000",2.94629335403442
"AQ","2026-03-03T04:00:00.000000",2.94370150566101
"AQ","2026-03-03T05:00:00.000000",2.93776321411133
"AQ","2026-03-03T06:00:00.000000",2.93009042739868
"AQ","2026-03-03T07:00:00.000000",2.92005586624146
"AQ","2026-03-03T08:00:00.000000",2.90754675865173
"AQ","2026-03-03T09:00:00.000000",2.90218043327332
"AQ","2026-03-03T10:00:00.000000",2.89651679992676
"AQ","2026-03-03T11:00:00.000000",2.86968994140625
"AQ","2026-03-03T12:00:00.000000",2.85936141014099
"AQ","2026-03-03T13:00:00.000000",2.87345051765442
"AQ","2026-03-03T14:00:00.000000",2.89208245277405
"AQ","2026-03-03T15:00:00.000000",2.90503621101379
"AQ","2026-03-03T16:00:00.000000",2.91315913200378
"AQ","2026-03-03T17:00:00.000000",2.91810631752014
"AQ","2026-03-03T18:00:00.000000",2.91901850700378
"AQ","2026-03-03T19:00:00.000000",2.91921830177307
"AQ","2026-03-03T20:00:00.000000",2.9188117980957
"AQ","2026-03-03T21:00:00.000000",2.91748976707458
"AQ","2026-03-03T22:00:00.000000",2.91282916069031
"AQ","2026-03-03T23:00:00.000000",2.90426635742188
"AQ","2026-03-04T00:00:00.000000",2.90835165977478
"CB","2026-02-24T01:00:00.000000",2.67934656143188
"CB","2026-02-24T02:00:00.000000",2.61962080001831
"CB","2026-02-24T03:00:00.000000",2.58417987823486
"CB","2026-02-24T04:00:00.000000",2.5819718837738
"CB","2026-02-24T05:00:00.000000",2.60797500610352
"CB","2026-02-24T06:00:00.000000",2.6292712688446
"CB","2026-02-24T07:00:00.000000",2.64864873886108
"CB","2026-02-24T08:00:00.000000",2.65783715248108
"CB","2026-02-24T09:00:00.000000",2.64907002449036
"CB","2026-02-24T10:00:00.000000",2.63565278053284
"CB","2026-02-24T11:00:00.000000",2.61858320236206
"CB","2026-02-24T12:00:00.000000",2.60243797302246
"CB","2026-02-24T13:00:00.000000",2.58882212638855
"CB","2026-02-24T14:00:00.000000",2.57924938201904
"CB","2026-02-24T15:00:00.000000",2.57708477973938
"CB","2026-02-24T16:00:00.000000",2.57757830619812
"CB","2026-02-24T17:00:00.000000",2.58980965614319
"CB","2026-02-24T18:00:00.000000",2.64187550544739
"CB","2026-02-24T19:00:00.000000",2.68513989448547
"CB","2026-02-24T20:00:00.000000",2.7304584980011
"CB","2026-02-24T21:00:00.000000",2.74203538894653
"CB","2026-02-24T22:00:00.000000",2.7327094078064
"CB","2026-02-24T23:00:00.000000",2.72396564483643
"CB","2026-02-25T00:00:00.000000",2.71486973762512
"CB","2026-02-25T01:00:00.000000",2.70444631576538
"CB","2026-02-25T02:00:00.000000",2.70682096481323
"CB","2026-02-25T03:00:00.000000",2.70252466201782
"CB","2026-02-25T04:00:00.000000",2.71617293357849
"CB","2026-02-25T05:00:00.000000",2.73710441589355
"CB","2026-02-25T06:00:00.000000",2.77681350708008
"CB","2026-02-25T07:00:00.000000",2.8338029384613
"CB","2026-02-25T08:00:00.000000",2.94029474258423
"CB","2026-02-25T09:00:00.000000",3.08768320083618
"CB","2026-02-25T10:00:00.000000",3.18695688247681
"CB","2026-02-25T11:00:00.000000",3.2615122795105
"CB","2026-02-25T12:00:00.000000",3.3080096244812
"CB","2026-02-25T13:00:00.000000",3.33472752571106
"CB","2026-02-25T14:00:00.000000",3.33320188522339
"CB","2026-02-25T15:00:00.000000",3.3144257068634
"CB","2026-02-25T16:00:00.000000",3.17169189453125
"CB","2026-02-25T17:00:00.000000",3.17638230323792
"CB","2026-02-25T18:00:00.000000",3.34072470664978
"CB","2026-02-25T19:00:00.000000",3.42642045021057
"CB","2026-02-25T20:00:00.000000",3.48037481307983
"CB","2026-02-25T21:00:00.000000",3.52134919166565
"CB","2026-02-25T22:00:00.000000",3.55126357078552
"CB","2026-02-25T23:00:00.000000",3.57006812095642
"CB","2026-02-26T00:00:00.000000",3.58053851127625
"CB","2026-02-26T01:00:00.000000",3.58526849746704
"CB","2026-02-26T02:00:00.000000",3.58919954299927
"CB","2026-02-26T03:00:00.000000",3.59141302108765
"CB","2026-02-26T04:00:00.000000",3.59326553344727
"CB","2026-02-26T05:00:00.000000",3.59168124198914
"CB","2026-02-26T06:00:00.000000",3.58514547348022
"CB","2026-02-26T07:00:00.000000",3.58502888679504
"CB","2026-02-26T08:00:00.000000",3.60121726989746
"CB","2026-02-26T09:00:00.000000",3.61680245399475
"CB","2026-02-26T10:00:00.000000",3.62612557411194
"CB","2026-02-26T11:00:00.000000",3.62163686752319
"CB","2026-02-26T12:00:00.000000",3.60879993438721
"CB","2026-02-26T13:00:00.000000",3.58760023117065
"CB","2026-02-26T14:00:00.000000",3.55975031852722
"CB","2026-02-26T15:00:00.000000",3.52281403541565
"CB","2026-02-26T16:00:00.000000",3.46043753623962
"CB","2026-02-26T17:00:00.000000",3.4494035243988
"CB","2026-02-26T18:00:00.000000",3.3890061378479
"CB","2026-02-26T19:00:00.000000",3.30729269981384
"CB","2026-02-26T20:00:00.000000",3.25515794754028
"CB","2026-02-26T21:00:00.000000",3.23708724975586
"CB","2026-02-26T22:00:00.000000",3.24113750457764
"CB","2026-02-26T23:00:00.000000",3.23658800125122
"CB","2026-02-27T00:00:00.000000",3.23279142379761
"CB","2026-02-27T01:00:00.000000",3.22402834892273
"CB","2026-02-27T02:00:00.000000",3.18263030052185
"CB","2026-02-27T03:00:00.000000",3.13305115699768
"CB","2026-02-27T04:00:00.000000",3.08340978622437
"CB","2026-02-27T05:00:00.000000",3.07538461685181
"CB","2026-02-27T06:00:00.000000",3.07611203193665
"CB","2026-02-27T07:00:00.000000",3.0712718963623
"CB","2026-02-27T08:00:00.000000",3.05679988861084
"CB","2026-02-27T09:00:00.000000",3.061767578125
"CB","2026-02-27T10:00:00.000000",3.07320618629456
"CB","2026-02-27T11:00:00.000000",3.07746887207031
"CB","2026-02-27T12:00:00.000000",3.07890558242798
"CB","2026-02-27T13:00:00.000000",3.07566237449646
"CB","2026-02-27T14:00:00.000000",3.06737422943115
"CB","2026-02-27T15:00:00.000000",3.05803442001343
"CB","2026-02-27T16:00:00.000000",3.04777336120605
