"site_id","time","temp"
"AQ","2026-07-21T00:00:00.000000",13.7677087783813
"AQ","2026-07-21T01:00:00.000000",13.8148059844971
"AQ","2026-07-21T02:00:00.000000",13.8470134735107
"AQ","2026-07-21T03:00:00.000000",13.9119920730591
"AQ","2026-07-21T04:00:00.000000",14.0199451446533
"AQ","2026-07-21T05:00:00.000000",14.1327505111694
"AQ","2026-07-21T06:00:00.000000",14.0815553665161
"AQ","2026-07-21T07:00:00.000000",14.005163192749
"AQ","2026-07-21T08:00:00.000000",13.9750356674194
"AQ","2026-07-21T09:00:00.000000",13.9736642837524
"AQ","2026-07-21T10:00:00.000000",13.9840326309204
"AQ","2026-07-21T11:00:00.000000",14.0081663131714
"AQ","2026-07-21T12:00:00.000000",14.0434379577637
"AQ","2026-07-21T13:00:00.000000",14.089111328125
"AQ","2026-07-21T14:00:00.000000",14.1171560287476
"AQ","2026-07-21T15:00:00.000000",14.1200151443481
"AQ","2026-07-21T16:00:00.000000",14.1313629150391
"AQ","2026-07-21T17:00:00.000000",14.1857995986938
"AQ","2026-07-21T18:00:00.000000",14.2646579742432
"AQ","2026-07-21T19:00:00.000000",14.2898359298706
"AQ","2026-07-21T20:00:00.000000",14.2906322479248
"AQ","2026-07-21T21:00:00.000000",14.3030529022217
"AQ","2026-07-21T22:00:00.000000",14.3439779281616
"AQ","2026-07-21T23:00:00.000000",14.3908548355103
"AQ","2026-07-22T00:00:00.000000",14.4326982498169
"AQ","2026-07-22T01:00:00.000000",14.4889125823975
"AQ","2026-07-22T02:00:00.000000",14.5690937042236
"AQ","2026-07-22T03:00:00.000000",14.6042747497559
"AQ","2026-07-22T04:00:00.000000",14.6006174087524
"AQ","2026-07-22T05:00:00.000000",14.6547574996948
"AQ","2026-07-22T06:00:00.000000",14.7113542556763
"AQ","2026-07-22T07:00:00.000000",14.7421817779541
"AQ","2026-07-22T08:00:00.000000",14.7506504058838
"AQ","2026-07-22T09:00:00.000000",14.7566003799438
"AQ","2026-07-22T10:00:00.000000",14.7564039230347
"AQ","2026-07-22T11:00:00.000000",14.7497444152832
"AQ","2026-07-22T12:00:00.000000",14.7402276992798
"AQ","2026-07-22T13:00:00.000000",14.7182369232178
"AQ","2026-07-22T14:00:00.000000",14.7003078460693
"AQ","2026-07-22T15:00:00.000000",14.6922979354858
"AQ","2026-07-22T16:00:00.000000",14.6910171508789
"AQ","2026-07-22T17:00:00.000000",14.7000913619995
"AQ","2026-07-22T18:00:00.000000",14.7145433425903
"AQ","2026-07-22T19:00:00.000000",14.6852960586548
"AQ","2026-07-22T20:00:00.000000",14.6283159255981
"AQ","2026-07-22T21:00:00.000000",14.5500946044922
"AQ","2026-07-22T22:00:00.000000",14.4881219863892
"AQ","2026-07-22T23:00:00.000000",14.4620218276978
"AQ","2026-07-23T00:00:00.000000",14.4666662216187
"AQ","2026-07-23T01:00:00.000000",14.4797334671021
"AQ","2026-07-23T02:00:00.000000",14.4836235046387
"AQ","2026-07-23T03:00:00.000000",14.4948396682739
"AQ","2026-07-23T04:00:00.000000",14.4894952774048
"AQ","2026-07-23T05:00:00.000000",14.4469232559204
"AQ","2026-07-23T06:00:00.000000",14.377459526062
"AQ","2026-07-23T07:00:00.000000",14.2172870635986
"AQ","2026-07-23T08:00:00.000000",14.0326747894287
"AQ","2026-07-23T09:00:00.000000",13.812539100647
"AQ","2026-07-23T10:00:00.000000",13.6127510070801
"AQ","2026-07-23T11:00:00.000000",13.4904260635376
"AQ","2026-07-23T12:00:00.000000",13.4453563690186
"AQ","2026-07-23T13:00:00.000000",13.4408826828003
"AQ","2026-07-23T14:00:00.000000",13.4315509796143
"AQ","2026-07-23T15:00:00.000000",13.4353723526001
"AQ","2026-07-23T16:00:00.000000",13.470890045166
"AQ","2026-07-23T17:00:00.000000",13.5037202835083
"AQ","2026-07-23T18:00:00.000000",13.542763710022
"AQ","2026-07-23T19:00:00.000000",13.5749444961548
"AQ","2026-07-23T20:00:00.000000",13.5859708786011
"AQ","2026-07-23T21:00:00.000000",13.5823278427124
"AQ","2026-07-23T22:00:00.000000",13.5420303344727
"AQ","2026-07-23T23:00:00.000000",13.5111255645752
"AQ","2026-07-24T00:00:00.000000",13.4999361038208
"AQ","2026-07-24T01:00:00.000000",13.5056180953979
"AQ","2026-07-24T02:00:00.000000",13.5261068344116
"AQ","2026-07-24T03:00:00.000000",13.542797088623
"AQ","2026-07-24T04:00:00.000000",13.5611038208008
"AQ","2026-07-24T05:00:00.000000",13.633412361145
"AQ","2026-07-24T06:00:00.000000",13.6843309402466
"AQ","2026-07-24T07:00:00.000000",13.7452850341797
"AQ","2026-07-24T08:00:00.000000",13.6848382949829
"AQ","2026-07-24T09:00:00.000000",13.538161277771
