"site_id","time","temp_c"
"AQ","2026-08-02T00:00:00.000000",19.5767230987549
"AQ","2026-08-02T01:00:00.000000",19.5102519989014
"AQ","2026-08-02T02:00:00.000000",19.5037059783936
"AQ","2026-08-02T03:00:00.000000",19.5037441253662
"AQ","2026-08-02T04:00:00.000000",19.5045375823975
"AQ","2026-08-02T05:00:00.000000",19.4960498809814
"AQ","2026-08-02T06:00:00.000000",19.4923648834229
"AQ","2026-08-02T07:00:00.000000",19.4916038513184
"AQ","2026-08-02T08:00:00.000000",19.4453372955322
"AQ","2026-08-02T09:00:00.000000",19.4676342010498
"AQ","2026-08-02T10:00:00.000000",19.4860954284668
"AQ","2026-08-02T11:00:00.000000",19.4778289794922
"AQ","2026-08-02T12:00:00.000000",19.4779758453369
"AQ","2026-08-02T13:00:00.000000",19.5046367645264
"AQ","2026-08-02T14:00:00.000000",19.5064353942871
"AQ","2026-08-02T15:00:00.000000",19.5270500183105
"AQ","2026-08-02T16:00:00.000000",19.5690288543701
"AQ","2026-08-02T17:00:00.000000",19.6137847900391
"AQ","2026-08-02T18:00:00.000000",19.6622581481934
"AQ","2026-08-02T19:00:00.000000",19.6986885070801
"AQ","2026-08-02T20:00:00.000000",19.6940631866455
"AQ","2026-08-02T21:00:00.000000",19.7080574035645
"AQ","2026-08-02T22:00:00.000000",19.7547760009766
"AQ","2026-08-02T23:00:00.000000",19.8029155731201
"AQ","2026-08-03T00:00:00.000000",19.8019638061523
"AQ","2026-08-03T01:00:00.000000",18.6538829803467
"AQ","2026-08-03T02:00:00.000000",18.4735164642334
"AQ","2026-08-03T03:00:00.000000",18.4638919830322
"AQ","2026-08-03T04:00:00.000000",18.469482421875
"AQ","2026-08-03T05:00:00.000000",18.4802932739258
"AQ","2026-08-03T06:00:00.000000",18.4923992156982
"AQ","2026-08-03T07:00:00.000000",18.5036277770996
"AQ","2026-08-03T08:00:00.000000",18.5067596435547
"AQ","2026-08-03T09:00:00.000000",18.5199279785156
"AQ","2026-08-03T10:00:00.000000",18.5332698822021
"AQ","2026-08-03T11:00:00.000000",18.5219116210938
"AQ","2026-08-03T12:00:00.000000",18.4951648712158
"AQ","2026-08-03T13:00:00.000000",18.5064239501953
"AQ","2026-08-03T14:00:00.000000",18.5474491119385
"AQ","2026-08-03T15:00:00.000000",18.5734443664551
"AQ","2026-08-03T16:00:00.000000",18.5940532684326
"AQ","2026-08-03T17:00:00.000000",18.6020622253418
"AQ","2026-08-03T18:00:00.000000",18.6047840118408
"AQ","2026-08-03T19:00:00.000000",18.6493339538574
"AQ","2026-08-03T20:00:00.000000",18.7616958618164
"AQ","2026-08-03T21:00:00.000000",18.7464580535889
"AQ","2026-08-03T22:00:00.000000",18.7643280029297
"AQ","2026-08-03T23:00:00.000000",18.7664375305176
"AQ","2026-08-04T00:00:00.000000",18.7650928497314
"AQ","2026-08-04T01:00:00.000000",18.3381652832031
"AQ","2026-08-04T02:00:00.000000",18.2940425872803
"AQ","2026-08-04T03:00:00.000000",18.2987098693848
"AQ","2026-08-04T04:00:00.000000",18.2981052398682
"AQ","2026-08-04T05:00:00.000000",18.2869892120361
"AQ","2026-08-04T06:00:00.000000",18.2590618133545
"AQ","2026-08-04T07:00:00.000000",18.2509059906006
"AQ","2026-08-04T08:00:00.000000",18.2779445648193
"AQ","2026-08-04T09:00:00.000000",18.2672786712646
"AQ","2026-08-04T10:00:00.000000",18.2503337860107
"AQ","2026-08-04T11:00:00.000000",18.2410011291504
"AQ","2026-08-04T12:00:00.000000",18.2003345489502
"AQ","2026-08-04T13:00:00.000000",18.1776542663574
"AQ","2026-08-04T14:00:00.000000",18.2395782470703
"AQ","2026-08-04T15:00:00.000000",18.3354167938232
"AQ","2026-08-04T16:00:00.000000",18.42995262146
"AQ","2026-08-04T17:00:00.000000",18.5083599090576
"AQ","2026-08-04T18:00:00.000000",18.5474815368652
"AQ","2026-08-04T19:00:00.000000",18.5772647857666
"AQ","2026-08-04T20:00:00.000000",18.6296253204346
"AQ","2026-08-04T21:00:00.000000",18.7236957550049
"AQ","2026-08-04T22:00:00.000000",18.7242221832275
"AQ","2026-08-04T23:00:00.000000",18.766242980957
"AQ","2026-08-05T00:00:00.000000",18.7619609832764
"AQ","2026-08-05T01:00:00.000000",18.7010192871094
"AQ","2026-08-05T02:00:00.000000",18.6692867279053
"AQ","2026-08-05T03:00:00.000000",18.6370220184326
"AQ","2026-08-05T04:00:00.000000",18.6588039398193
"AQ","2026-08-05T05:00:00.000000",18.6820335388184
"AQ","2026-08-05T06:00:00.000000",18.674144744873
"AQ","2026-08-05T07:00:00.000000",18.6666736602783
"AQ","2026-08-05T08:00:00.000000",18.6647300720215
"AQ","2026-08-05T09:00:00.000000",18.6832294464111
"AQ","2026-08-05T10:00:00.000000",18.6605224609375
"AQ","2026-08-05T11:00:00.000000",18.6360530853271
"AQ","2026-08-05T12:00:00.000000",18.6190280914307
"AQ","2026-08-05T13:00:00.000000",18.5777320861816
"AQ","2026-08-05T14:00:00.000000",18.5610294342041
"AQ","2026-08-05T15:00:00.000000",18.6484832763672
"AQ","2026-08-05T16:00:00.000000",18.726448059082
"AQ","2026-08-05T17:00:00.000000",18.8174114227295
"AQ","2026-08-05T18:00:00.000000",18.903076171875
"AQ","2026-08-05T19:00:00.000000",18.9441699981689
"AQ","2026-08-05T20:00:00.000000",18.9827861785889
"AQ","2026-08-05T21:00:00.000000",19.0429821014404
"AQ","2026-08-05T22:00:00.000000",19.0349788665771
"AQ","2026-08-05T23:00:00.000000",19.0554752349854
"AQ","2026-08-06T00:00:00.000000",19.1348705291748
"AQ","2026-08-06T01:00:00.000000",19.1338748931885
"AQ","2026-08-06T02:00:00.000000",19.0418090820312
"AQ","2026-08-06T03:00:00.000000",19.0332832336426
"AQ","2026-08-06T04:00:00.000000",19.0506496429443
"AQ","2026-08-06T05:00:00.000000",19.0962562561035
"AQ","2026-08-06T06:00:00.000000",19.1010398864746
"AQ","2026-08-06T07:00:00.000000",19.092700958252
"AQ","2026-08-06T08:00:00.000000",19.101053237915
"AQ","2026-08-06T09:00:00.000000",19.1132946014404
"AQ","2026-08-06T10:00:00.000000",19.1174392700195
"AQ","2026-08-06T11:00:00.000000",19.0777797698975
"AQ","2026-08-06T12:00:00.000000",19.0714950561523
"AQ","2026-08-06T13:00:00.000000",19.0762882232666
"AQ","2026-08-06T14:00:00.000000",19.064769744873
"AQ","2026-08-06T15:00:00.000000",19.0657424926758
"AQ","2026-08-06T16:00:00.000000",19.1483688354492
"AQ","2026-08-06T17:00:00.000000",19.1928520202637
"AQ","2026-08-06T18:00:00.000000",19.282901763916
"AQ","2026-08-06T19:00:00.000000",19.356990814209
"AQ","2026-08-06T20:00:00.000000",19.3790588378906
"AQ","2026-08-06T21:00:00.000000",19.4041996002197
"AQ","2026-08-06T22:00:00.000000",19.4508285522461
"AQ","2026-08-06T23:00:00.000000",19.431827545166
"AQ","2026-08-07T00:00:00.000000",19.4280967712402
"AQ","2026-08-07T01:00:00.000000",19.4777641296387
"AQ","2026-08-07T02:00:00.000000",19.4718112945557
"AQ","2026-08-07T03:00:00.000000",19.3966808319092
"AQ","2026-08-07T04:00:00.000000",19.3897304534912
"AQ","2026-08-07T05:00:00.000000",19.4242839813232
"AQ","2026-08-07T06:00:00.000000",19.4680786132812
"AQ","2026-08-07T07:00:00.000000",19.4829273223877
"AQ","2026-08-07T08:00:00.000000",19.4981117248535
"AQ","2026-08-07T09:00:00.000000",19.5177135467529
"AQ","2026-08-07T10:00:00.000000",19.5282974243164
"AQ","2026-08-07T11:00:00.000000",19.5257453918457
"AQ","2026-08-07T12:00:00.000000",19.4783210754395
"AQ","2026-08-07T13:00:00.000000",19.4815807342529
"AQ","2026-08-07T14:00:00.000000",19.5108661651611
"AQ","2026-08-07T15:00:00.000000",19.5222835540771
"AQ","2026-08-07T16:00:00.000000",19.5378761291504
"AQ","2026-08-07T17:00:00.000000",19.6233863830566
"AQ","2026-08-07T18:00:00.000000",19.6612491607666
"AQ","2026-08-07T19:00:00.000000",19.7752017974854
"AQ","2026-08-07T20:00:00.000000",19.87624168396
"AQ","2026-08-07T21:00:00.000000",19.8876819610596
"AQ","2026-08-07T22:00:00.000000",19.9060325622559
"AQ","2026-08-07T23:00:00.000000",19.9447345733643
"AQ","2026-08-08T00:00:00.000000",19.9512691497803
"CB","2026-08-02T00:00:00.000000",17.9821796417236
"CB","2026-08-02T01:00:00.000000",18.9460678100586
"CB","2026-08-02T02:00:00.000000",19.06640625
"CB","2026-08-02T03:00:00.000000",19.2515144348145
"CB","2026-08-02T04:00:00.000000",19.2998580932617
